0.0,0.0,0.0,0.9999999161441543,-3.073465146686223e-05,-0.00039681354647188433,-9.646800026176907e-05,0.9999998719553467,0.00010118530910887969,0.0004685028921293811,0.0001623448902850245,0.9999999896368148,0.0,0.0,-5.452173227822792e-05,0.9999998597532677,-1.7014770327725328e-05,-0.0005244401966788513,-7.187783261130629e-05,0.0,0.0,0.9999998653239354,-5.0294712868753675e-05,0.0004674715434975695,0.00021975647709667877,0.9999877698469882,0.0,0.0,-0.000124669411849119,0.9999614374153218,-0.0004198919561086423,-0.00877185027293522,4.489785960156174e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999161441543,-3.073465146686223e-05,-0.00039681354647188433,-9.646800026176907e-05,0.9999998739296587,0.00010705164767431933,0.0004573680869547628,0.0001774684320735201,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998630612666,-4.208030122512857e-05,0.0004771874926160538,0.00021071021106289556,0.9999878215526765,0.0,0.0,-0.00011566484796864765,0.9999613348384225,-0.00043269611397905774,-0.008782363296827243,0.0001081533901896857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999161441543,-3.073465146686223e-05,-0.00039681354647188433,-9.646800026176907e-05,0.9999998739296587,0.00010705164767431933,0.0004573680869547628,0.0001774684320735201,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998630612666,-4.208030122512857e-05,0.0004771874926160538,0.00021071021106289556,0.9999878215526765,0.0,0.0,-0.00011566484796864765,0.9999613348384225,-0.00043269611397905774,-0.008782363296827243,0.0001081533901896857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999161441543,-3.073465146686223e-05,-0.00039681354647188433,-9.646800026176907e-05,0.9999998739296587,0.00010705164767431933,0.0004573680869547628,0.0001774684320735201,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998630612666,-4.208030122512857e-05,0.0004771874926160538,0.00021071021106289556,0.9999878215526765,0.0,0.0,-0.00011566484796864765,0.9999613348384225,-0.00043269611397905774,-0.008782363296827243,0.0001081533901896857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999161441543,-3.073465146686223e-05,-0.00039681354647188433,-9.646800026176907e-05,0.9999998739296587,0.00010705164767431933,0.0004573680869547628,0.0001774684320735201,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998630612666,-4.208030122512857e-05,0.0004771874926160538,0.00021071021106289556,0.9999878215526765,0.0,0.0,-0.00011566484796864765,0.9999613348384225,-0.00043269611397905774,-0.008782363296827243,0.0001081533901896857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999062540813,-4.902324903591798e-05,-0.0004012943065974456,-0.00015508523183613063,0.9999998576233406,0.00012533705815832898,0.0004618518364905408,0.00023608642790446982,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998501889616,-2.544986170576789e-05,0.00047635663416267115,0.0002684375458046311,0.999987837435857,0.0,0.0,-0.00038568479022561836,0.9999614495825968,-0.00023172061268675656,-0.008769409475979451,0.0003783010335977966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999062540813,-4.902324903591798e-05,-0.0004012943065974456,-0.00015508523183613063,0.9999998576233406,0.00012533705815832898,0.0004618518364905408,0.00023608642790446982,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998501889616,-2.544986170576789e-05,0.00047635663416267115,0.0002684375458046311,0.999987837435857,0.0,0.0,-0.00038568479022561836,0.9999614495825968,-0.00023172061268675656,-0.008769409475979451,0.0003783010335977966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999062540813,-4.902324903591798e-05,-0.0004012943065974456,-0.00015508523183613063,0.9999998576233406,0.00012533705815832898,0.0004618518364905408,0.00023608642790446982,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998501889616,-2.544986170576789e-05,0.00047635663416267115,0.0002684375458046311,0.999987837435857,0.0,0.0,-0.00038568479022561836,0.9999614495825968,-0.00023172061268675656,-0.008769409475979451,0.0003783010335977966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999062540813,-4.902324903591798e-05,-0.0004012943065974456,-0.00015508523183613063,0.9999998576233406,0.00012533705815832898,0.0004618518364905408,0.00023608642790446982,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998501889616,-2.544986170576789e-05,0.00047635663416267115,0.0002684375458046311,0.999987837435857,0.0,0.0,-0.00038568479022561836,0.9999614495825968,-0.00023172061268675656,-0.008769409475979451,0.0003783010335977966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999062540813,-4.902324903591798e-05,-0.0004012943065974456,-0.00015508523183613063,0.9999998576233406,0.00012533705815832898,0.0004618518364905408,0.00023608642790446982,0.999999985642817,0.0,0.0,-8.049904517879352e-05,0.9999998590622489,9.727448514853651e-06,-0.0005273093002044563,-6.10390117046565e-05,0.0,0.0,0.9999998501889616,-2.544986170576789e-05,0.00047635663416267115,0.0002684375458046311,0.999987837435857,0.0,0.0,-0.00038568479022561836,0.9999614495825968,-0.00023172061268675656,-0.008769409475979451,0.0003783010335977966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
